contract,specialty,is_primary
20111427,Ressonancia Nuclear Magnetica,False
20111427,Teste Ergometrico,False
20111427,Tomografia Computadorizada,False
20111427,Ultrassonografia,False
20111438,Colonoscopia,False
20111438,Densitometria Ossea,False
20111438,Ecocardiografia,False
20111438,Eletrocardiografia (Ecg),False
20111438,Endoscopia Digestiva,False
20111438,Mamografia,True
20111438,Radiologia,False
20111438,Ressonancia Nuclear Magnetica,False
20111438,Teste Ergometrico,False
20111438,Tomografia Computadorizada,False
20111438,Ultrassonografia,False
20111445,Laboratorio / Anatomia Patologica,True
20111452,Cardiologia,False
20111452,Centro De Diagnose,True
20111452,Colonoscopia,False
20111452,Colposcopia,False
20111452,Densitometria Ossea,False
20111452,Ecocardiografia,False
20111452,Ecocardiograma Fetal,False
20111452,Eletrocardiografia (Ecg),False
20111452,Endoscopia Digestiva,False
20111452,Ginecologia,False
20111452,Ginecologia / Obstetricia,False
20111452,Laboratorio / Anatomia Patologica,False
20111452,Mamografia,False
20111452,Medicina Nuclear,False
20111452,Provas De Funcao Pulmonar,False
20111452,Radiologia,False
20111452,Ressonancia Nuclear Magnetica,False
20111452,Tomografia Computadorizada,False
20111452,Ultrassonografia,False
20111454,Laboratorio / Anatomia Patologica,True
20111455,Laboratorio / Anatomia Patologica,True
20111456,Cardiologia,False
20111456,Cardiologia Metodos Graficos,True
20111456,Densitometria Ossea,False
20111456,Ecocardiografia,False
20111456,Mamografia,False
20111456,Medicina Nuclear,False
20111456,Radiologia,False
20111456,Ressonancia Nuclear Magnetica,False
20111456,Tomografia Computadorizada,False
20111456,Ultrassonografia,False
20111457,Laboratorio / Anatomia Patologica,True
20111460,Radiologia,True
20111460,Ressonancia Nuclear Magnetica,False
20111460,Tomografia Computadorizada,False
20111460,Ultrassonografia,False
20111467,Centro De Diagnose,True
20111467,Laboratorio / Anatomia Patologica,False
20111468,Densitometria Ossea,False
20111468,Ecocardiograma Fetal,False
20111468,Fluxometria Vascular (Doppler),False
20111468,Radiologia,False
20111468,Ressonancia Nuclear Magnetica,False
20111468,Tomografia Computadorizada,False
20111468,Ultrassonografia,True
20111470,Laboratorio / Anatomia Patologica,True
20111472,Laboratorio / Anatomia Patologica,True
20111473,Cirurgia Do Aparelho Digestivo,True
20111473,Laboratorio / Anatomia Patologica,False
20111473,Radiologia,False
20111473,Tomografia Computadorizada,False
20111473,Ultrassonografia,False
20111474,Laboratorio / Anatomia Patologica,True
20111478,Laboratorio / Anatomia Patologica,True
20111478,Ultrassonografia,False
20111484,Laboratorio / Anatomia Patologica,True
20111485,Hematologia,True
20111485,Hemoterapia,False
20111490,Laboratorio / Anatomia Patologica,True
20111497,Laboratorio / Anatomia Patologica,True
20111507,Laboratorio / Anatomia Patologica,True
20111510,Oftalmologia,True
20111516,Ginecologia,False
20111516,Laboratorio / Anatomia Patologica,True
20111534,Laboratorio / Anatomia Patologica,True
20111537,Laboratorio / Anatomia Patologica,True
20111544,Medicina Nuclear,True
20111549,Laboratorio / Anatomia Patologica,True
20111552,Laboratorio / Anatomia Patologica,True
20111554,Laboratorio / Anatomia Patologica,True
20111558,Laboratorio / Anatomia Patologica,True
20111561,Laboratorio / Anatomia Patologica,True
20111563,Laboratorio / Anatomia Patologica,True
20111566,Laboratorio / Anatomia Patologica,True
20111578,Laboratorio / Anatomia Patologica,True
20111579,Laboratorio / Anatomia Patologica,False
20111579,Medicina Nuclear,True
20111589,Laboratorio / Anatomia Patologica,True
20111598,Laboratorio / Anatomia Patologica,True
20111608,Laboratorio / Anatomia Patologica,True
20111613,Ultrassonografia,True
20111620,Laboratorio / Anatomia Patologica,True
20111620,Medicina Nuclear,False
20111620,Tomografia Computadorizada,False
20111620,Ultrassonografia,False
20111627,Laboratorio / Anatomia Patologica,True
20111630,Laboratorio / Anatomia Patologica,True
20111636,Laboratorio / Anatomia Patologica,True
20111640,Laboratorio / Anatomia Patologica,True
20111643,Laboratorio / Anatomia Patologica,True
20111657,Laboratorio / Anatomia Patologica,True
20111662,Laboratorio / Anatomia Patologica,True
20111670,Tomografia Computadorizada,True
20111672,Laboratorio / Anatomia Patologica,True
20111674,Laboratorio / Anatomia Patologica,True
20111684,Laboratorio / Anatomia Patologica,True
20111686,Laboratorio / Anatomia Patologica,True
20111692,Radiologia,True
20111692,Ressonancia Nuclear Magnetica,False
20111692,Tomografia Computadorizada,False
20111692,Ultrassonografia,False
20111695,Audiometria,False
20111695,Colposcopia,False
20111695,Ecocardiografia,False
20111695,Eletrocardiografia (Ecg),False
20111695,Laboratorio / Anatomia Patologica,True
20111695,Mamografia,False
20111695,Radiologia,False
20111695,Ultrassonografia,False
20111697,Laboratorio / Anatomia Patologica,True
20111697,Ultrassonografia,False
20111698,Laboratorio / Anatomia Patologica,True
20111708,Laboratorio / Anatomia Patologica,True
20111713,Laboratorio / Anatomia Patologica,True
20111714,Laboratorio / Anatomia Patologica,True
20111722,Laboratorio / Anatomia Patologica,True
20111741,Densitometria Ossea,False
20111741,Mamografia,False
20111741,Radiologia,True
20111741,Ultrassonografia,False
20111742,Laboratorio / Anatomia Patologica,True
20111747,Laboratorio / Anatomia Patologica,True
20111754,Laboratorio / Anatomia Patologica,True
20111759,Laboratorio / Anatomia Patologica,True
20111761,Laboratorio / Anatomia Patologica,True
20111768,Densitometria Ossea,False
20111768,Mamografia,False
20111768,Radiologia,True
20111768,Tomografia Computadorizada,False
20111768,Ultrassonografia,False
20111770,Laboratorio / Anatomia Patologica,True
20111772,Laboratorio / Anatomia Patologica,True
20111773,Laboratorio / Anatomia Patologica,True
20111779,Laboratorio / Anatomia Patologica,True
20111782,Laboratorio / Anatomia Patologica,True
20111788,Densitometria Ossea,False
20111788,Mamografia,False
20111788,Radiologia,True
20111788,Ressonancia Nuclear Magnetica,False
20111788,Tomografia Computadorizada,False
20111788,Ultrassonografia,False
20111805,Laboratorio / Anatomia Patologica,True
20111805,Medicina Nuclear,False
20111805,Ressonancia Nuclear Magnetica,False
20111805,Tomografia Computadorizada,False
20111805,Ultrassonografia,False
20111810,Angiologia / Cirurgia Vascular,False
20111810,Cirurgia Cabeca E Pescoco,False
20111810,Cirurgia Cardiovascular,False
20111810,Cirurgia Geral,False
20111810,Cirurgia Plástica Reparadora,False
20111810,Clínica Médica,False
20111810,Densitometria Ossea,False
20111810,Dermatologia,False
20111810,Ecocardiografia,False
20111810,Eletrocardiografia (Ecg),False
20111810,Endocrinologia,False
20111810,Fisioterapia,False
20111810,Gastroenterologia,False
20111810,Ginecologia,False
20111810,Ginecologia / Obstetricia,False
20111810,Mastologia,False
20111810,Medicina Nuclear,False
20111810,Neurologia,False
20111810,Nutricao,False
20111810,Ortopedia E Traumatologia,False
20111810,Pneumologia,False
20111810,Radiologia,True
20111810,Ressonancia Nuclear Magnetica,False
20111810,Tomografia Computadorizada,False
20111810,Ultrassonografia,False
20111810,Urologia,False
20111812,Laboratorio / Anatomia Patologica,True
20111825,Radiologia,False
20111825,Ultrassonografia,True
20111861,Densitometria Ossea,False
20111861,Mamografia,False
20111861,Ressonancia Nuclear Magnetica,False
20111861,Ultrassonografia,True
20111872,Laboratorio / Anatomia Patologica,True
20111874,Cardiologia,True
20111884,Citopatologia,False
20111884,Colposcopia,False
20111884,Densitometria Ossea,False
20111884,Ecografia Vascular Com Doppler,False
20111884,Eletrocardiografia (Ecg),False
20111884,Eletroencefalograma,False
20111884,Laboratorio / Anatomia Patologica,True
20111884,Mamografia,False
20111884,Teste Ergometrico,False
20111884,Ultrassonografia,False
20111885,Cardiologia,True
20111889,Laboratorio / Anatomia Patologica,True
20111892,Cardiologia Metodos Graficos,False
20111892,Colonoscopia,False
20111892,Colposcopia,False
20111892,Densitometria Ossea,False
20111892,Ecocardiografia,False
20111892,Eletrocardiografia (Ecg),False
20111892,Endoscopia Digestiva,False
20111892,Laboratorio / Anatomia Patologica,True
20111892,Laringoscopia,False
20111892,Mamografia,False
20111892,Medicina Nuclear,False
20111892,Provas De Funcao Pulmonar,False
20111892,Radiologia,False
20111892,Ressonancia Nuclear Magnetica,False
20111892,Teste Ergometrico,False
20111892,Tomografia Computadorizada,False
20111892,Ultrassonografia,False
20111892,Vacinas,False
20111893,Colposcopia,False
20111893,Ecocardiografia,False
20111893,Eletrocardiografia (Ecg),False
20111893,Endoscopia Digestiva,False
20111893,Laboratorio / Anatomia Patologica,True
20111893,Radiologia,False
20111893,Ressonancia Nuclear Magnetica,False
20111893,Teste Ergometrico,False
20111893,Tomografia Computadorizada,False
20111893,Ultrassonografia,False
20111894,Colposcopia,False
20111894,Ecocardiografia,False
20111894,Eletrocardiografia (Ecg),False
20111894,Endoscopia Digestiva,False
20111894,Laboratorio / Anatomia Patologica,True
20111894,Radiologia,False
20111894,Ressonancia Nuclear Magnetica,False
20111894,Teste Ergometrico,False
20111894,Tomografia Computadorizada,False
20111894,Ultrassonografia,False
20111895,Laboratorio / Anatomia Patologica,True
20111903,Laboratorio / Anatomia Patologica,True
20111904,Mamografia,False
20111904,Radiologia,True
20111904,Ultrassonografia,False
20111908,Radiologia,True
20111908,Ressonancia Nuclear Magnetica,False
20111908,Tomografia Computadorizada,False
20111908,Ultrassonografia,False
20111928,Mamografia,False
20111928,Radiologia,True
20111929,Densitometria Ossea,True
20111932,Mamografia,False
20111932,Ultrassonografia,True
20111938,Laboratorio / Anatomia Patologica,True
20111939,Laboratorio / Anatomia Patologica,True
20111944,Laboratorio / Anatomia Patologica,True
20111946,Densitometria Ossea,False
20111946,Mamografia,False
20111946,Radiologia,True
20111946,Tomografia Computadorizada,False
20111950,Laboratorio / Anatomia Patologica,True
20111951,Laboratorio / Anatomia Patologica,True
20111962,Radiologia,False
20111962,Ressonancia Nuclear Magnetica,False
20111962,Tomografia Computadorizada,False
20111962,Ultrassonografia,True
20111976,Cirurgia Cabeca E Pescoco,False
20111976,Otorrinolaringologia,True
20111977,Laboratorio / Anatomia Patologica,True
20111983,Laboratorio / Anatomia Patologica,True
20111987,Colposcopia,False
20111987,Ecocardiografia,False
20111987,Eletrocardiografia (Ecg),False
20111987,Endoscopia Digestiva,False
20111987,Laboratorio / Anatomia Patologica,True
20111987,Radiologia,False
20111987,Ressonancia Nuclear Magnetica,False
20111987,Teste Ergometrico,False
20111987,Tomografia Computadorizada,False
20111987,Ultrassonografia,False
20111989,Centro De Diagnose,True
20111989,Colposcopia,False
20111989,Ecocardiografia,False
20111989,Eletrocardiografia (Ecg),False
20111989,Radiologia,False
20111989,Ultrassonografia,False
20111994,Densitometria Ossea,False
20111994,Ecocardiograma Fetal,False
20111994,Mamografia,False
20111994,Radiologia,True
20111994,Ressonancia Nuclear Magnetica,False
20111994,Tomografia Computadorizada,False
20111994,Ultrassonografia,False
20111996,Centro De Diagnose,True
20111996,Mamografia,False
20111996,Ultrassonografia,False
20112001,Colonoscopia,False
20112001,Colposcopia,False
20112001,Densitometria Ossea,False
20112001,Ecocardiografia,False
20112001,Eletrocardiografia (Ecg),False
20112001,Endoscopia Digestiva,False
20112001,Laboratorio / Anatomia Patologica,True
20112001,Laringoscopia,False
20112001,Mamografia,False
20112001,Medicina Nuclear,False
20112001,Peniscopia,False
20112001,Radiologia,False
20112001,Ressonancia Nuclear Magnetica,False
20112001,Teste Ergometrico,False
20112001,Tomografia Computadorizada,False
20112001,Ultrassonografia,False
20112001,Vacinas,False
20112003,Centro De Diagnose,True
20112003,Medicina Nuclear,False
20112003,Radiologia,False
20112003,Tomografia Computadorizada,False
20112003,Ultrassonografia,False
20112009,Colposcopia,False
20112009,Ecocardiografia,False
20112009,Laboratorio / Anatomia Patologica,False
20112009,Medicina Nuclear,True
20112009,Radiologia,False
20112009,Ressonancia Nuclear Magnetica,False
20112009,Ultrassonografia,False
20112011,Ultrassonografia,True
20112014,Radiologia,True
20112014,Ultrassonografia,False
20112016,Ecocardiografia,False
20112016,Mamografia,False
20112016,Ultrassonografia,True
20112018,Ultrassonografia,True
20112036,Hematologia,False
20112036,Hemoterapia,True
20112044,Laboratorio / Anatomia Patologica,True
20112046,Radiologia,True
20112046,Ressonancia Nuclear Magnetica,False
20112046,Tomografia Computadorizada,False
20112046,Ultrassonografia,False
20112048,Densitometria Ossea,False
20112048,Mamografia,False
20112048,Radiologia,True
20112048,Ultrassonografia,False
20112056,Laboratorio / Anatomia Patologica,True
20112060,Centro De Diagnose,True
20112060,Endoscopia Digestiva,False
20112060,Radiologia,False
20112060,Ressonancia Nuclear Magnetica,False
20112060,Tomografia Computadorizada,False
20112060,Ultrassonografia,False
20112066,Densitometria Ossea,False
20112066,Mamografia,True
20112069,Laboratorio / Anatomia Patologica,True
20112071,Laboratorio / Anatomia Patologica,True
20112073,Laboratorio / Anatomia Patologica,True
20112076,Laboratorio / Anatomia Patologica,True
20112088,Centro De Diagnose,True
20112088,Polissonografia,False
20112092,Cardiologia Metodos Graficos,False
20112092,Eletrocardiografia (Ecg),False
20112092,Laboratorio / Anatomia Patologica,True
20112092,Ultrassonografia,False
20112093,Densitometria Ossea,False
20112093,Ecocardiografia,False
20112093,Eletrocardiografia (Ecg),False
20112093,Laboratorio / Anatomia Patologica,True
20112093,Mamografia,False
20112093,Provas De Funcao Pulmonar,False
20112093,Radiologia,False
20112093,Ressonancia Nuclear Magnetica,False
20112093,Ultrassonografia,False
20112095,Laboratorio / Anatomia Patologica,True
20112096,Laboratorio / Anatomia Patologica,True
20112096,Provas De Funcao Pulmonar,False
20112105,Cardiologia Metodos Graficos,True
20112105,Densitometria Ossea,False
20112105,Mamografia,False
20112105,Neurocirurgia,False
20112105,Radiologia,False
20112105,Ressonancia Nuclear Magnetica,False
20112105,Tomografia Computadorizada,False
20112105,Ultrassonografia,False
20112107,Ecocardiografia,False
20112107,Ressonancia Nuclear Magnetica,False
20112107,Ultrassonografia,True
20112108,Centro De Diagnose,True
20112108,Colposcopia,False
20112108,Ecocardiografia,False
20112108,Eletrocardiografia (Ecg),False
20112108,Mamografia,False
20112108,Ultrassonografia,False
20112109,Colposcopia,True
20112109,Ecocardiografia,False
20112109,Eletrocardiografia (Ecg),False
20112109,Ultrassonografia,False
20112124,Laboratorio / Anatomia Patologica,True
20112130,Cardiologia Metodos Graficos,False
20112130,Densitometria Ossea,False
20112130,Ecocardiografia,False
20112130,Ecografia Vascular Com Doppler,False
20112130,Eletrocardiografia (Ecg),False
20112130,Mamografia,False
20112130,Radiologia,True
20112130,Ressonancia Nuclear Magnetica,False
20112130,Tomografia Computadorizada,False
20112130,Ultrassonografia,False
20112134,Laboratorio / Anatomia Patologica,True
20112143,Laboratorio / Anatomia Patologica,True
20112143,Ultrassonografia,False
20112153,Laboratorio / Anatomia Patologica,True
20112155,Centro De Diagnose,True
20112155,Densitometria Ossea,False
20112155,Ecocardiografia,False
20112155,Mamografia,False
20112155,Radiologia,False
20112155,Teste Ergometrico,False
20112155,Tomografia Computadorizada,False
20112155,Ultrassonografia,False
20112165,Laboratorio / Anatomia Patologica,True
20112167,Densitometria Ossea,False
20112167,Mamografia,False
20112167,Radiologia,True
20112167,Ressonancia Nuclear Magnetica,False
20112167,Ultrassonografia,False
