contract,network,type,rating,total_ratings,website,google_url,name,phone_number,status
20008120,Master Ouro,Diagnósticos,3.7,45,http://dimagem-unineuro.com.br/,https://maps.google.com/?cid=17795085906198717420,Dimagem Unineuro Médicos Associados,(11) 3834-9460,OPERATIONAL
20008171,Master Ouro,Diagnósticos,4.0,232,http://www.prodimagem.com.br/,https://maps.google.com/?cid=8280871301676529553,Grupo Prodimagem,(92) 2123-0300,OPERATIONAL
20008180,Master Ouro,Diagnósticos,4.4,86,http://www.lapacdf.com.br/,https://maps.google.com/?cid=1721192920781325479,Lapac Taguatinga Sul II - Centro Tecnológico,(61) 3083-9850,OPERATIONAL
20008244,Master Ouro,Diagnósticos,3.5,273,http://www.cedip.com.br/,https://maps.google.com/?cid=9527474933530482506,Cedip,(41) 3362-3111,OPERATIONAL
20008279,Master Ouro,Clinicas,4.7,10,,https://maps.google.com/?cid=10061966504027433979,Instituto Central de Otorrinolaringologia - Dra Mirian Vasconcelos & Dra Andréia Vasconcelos,(11) 4438-8044,OPERATIONAL
20008287,Master Ouro,Diagnósticos,3.1,118,http://www.vivaimagem.com.br/,https://maps.google.com/?cid=2664502486750198479,Viva Imagem - Medicina Diagnóstica,(41) 3352-3033,OPERATIONAL
20008368,Master Ouro,Clinicas,3.2,119,http://www.incorporecentromedico.com.br/,https://maps.google.com/?cid=2132747498104383826,InCórpore Centro Médico,(41) 3335-2624,OPERATIONAL
20008422,Master Ouro,Diagnósticos,2.1,7,http://labnobel.com.br/,https://maps.google.com/?cid=13034266031240498229,Laboratório Nobel,(51) 3023-1933,OPERATIONAL
20008538,Master Ouro,Diagnósticos,2.5,13,,https://maps.google.com/?cid=15611238535538500143,Centro de Diagnóstico por Imagem,(21) 2791-5620,OPERATIONAL
20008759,Master Ouro,Diagnósticos,4.4,7,,https://maps.google.com/?cid=8756196264605979747,Ferrer Diagnósticos por Imagem,(81) 3427-9798,OPERATIONAL
20008791,Master Ouro,Diagnósticos,3.4,73,http://spalazanni.com.br/,https://maps.google.com/?cid=12867390947796325507,Laboratório de Análise Clínicas Spalazanni,(71) 3054-1050,OPERATIONAL
20009607,Master Ouro,Diagnósticos,4.1,209,http://www.eigier.com.br/,https://maps.google.com/?cid=15317710698512873990,Eigier Diagnósticos,(11) 3085-5499,OPERATIONAL
20010435,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=3488291000902752229,Clínica Odontológica Fleming,(11) 4427-4547,OPERATIONAL
20010443,Master Ouro,Diagnósticos,4.9,21,http://www.laboratoriogoia.com.br/,https://maps.google.com/?cid=11776119433320872221,Laboratório Masako Goia Patologia Clínica,(11) 3681-7422,OPERATIONAL
20010532,Master Ouro,Diagnósticos,3.4,14,,https://maps.google.com/?cid=5559572634743503063,Laboratorio Imunolab,(32) 3217-1028,OPERATIONAL
20010710,Master Ouro,Diagnósticos,,0,http://patologistascuritiba.com.br/,https://maps.google.com/?cid=16673997015641648778,Patologistas Associados,(41) 3039-2972,OPERATIONAL
20010770,Master Ouro,Diagnósticos,3.5,76,http://www.lipase.com.br/,https://maps.google.com/?cid=829449158997779805,Lipase Medicina Laboratorial,(21) 2594-9366,OPERATIONAL
20010915,Master Ouro,Diagnósticos,3.2,223,http://www.hermespardini.com.br/,https://maps.google.com/?cid=9864074299217098687,Laboratório Hermes Pardini,(31) 3228-6200,OPERATIONAL
20011083,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=6837422749978546065,Lanaclin Laboratório de Analises Clinicas,,OPERATIONAL
20011130,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=1806530186497460931,Clínica Psicologica Santa Luzia,(12) 3621-4789,OPERATIONAL
20011237,Master Ouro,Diagnósticos,5.0,9,http://www.labchecap.com.br/,https://maps.google.com/?cid=6281560424086295130,Labchecap - NTL,(71) 3345-8200,OPERATIONAL
20011474,Master Ouro,Diagnósticos,3.4,5,http://www.laboratoriogaspar.com.br/,https://maps.google.com/?cid=7147295251602815639,Laboratório Gaspar - Santa Inês,(98) 3212-4488,OPERATIONAL
20011520,Master Ouro,Diagnósticos,3.6,133,http://cremascomedicina.com.br/,https://maps.google.com/?cid=17318319451407436790,Cremasco Medicina Diagnóstica - Matriz,(27) 3336-1147,OPERATIONAL
20011547,Master Ouro,Diagnósticos,5.0,3,http://pro-celula.com.br/,https://maps.google.com/?cid=9545858892828027959,Pro Célula,(31) 3241-1974,OPERATIONAL
20011687,Master Ouro,Diagnósticos,3.5,4,http://saopaulopatologia.com.br/,https://maps.google.com/?cid=13198384699578405485,Patologia Clínica São Paulo,(31) 2126-0100,OPERATIONAL
20011733,Master Ouro,Diagnósticos,3.3,18,http://www.laboratoriolabormed.com.br/,https://maps.google.com/?cid=1268558096250188252,Labormed Berlford Roxo,(21) 2565-7799,OPERATIONAL
20011962,Master Ouro,Diagnósticos,1.0,1,http://angralab.com.br/,https://maps.google.com/?cid=6691603197406811336,Angra Lab Lab de Análises Clínicas de Angra dos Reis,(24) 3369-2686,OPERATIONAL
20012047,Master Ouro,Diagnósticos,3.0,85,http://www.servicoimagem.com.br/,https://maps.google.com/?cid=17663678646651055695,Serviço de Imagem Diagnóstica,(31) 3218-1904,OPERATIONAL
20012179,Master Ouro,Diagnósticos,2.6,29,http://www.laboratorioconte.com.br/,https://maps.google.com/?cid=223498584642019412,Laboratório Conte,(51) 3488-1857,OPERATIONAL
20012365,Master Ouro,Diagnósticos,3.7,201,http://www.cedus.com.br/,https://maps.google.com/?cid=8239285038514635473,Clinica CEDUS Barro Preto,(31) 3298-5500,OPERATIONAL
20012420,Master Ouro,Diagnósticos,2.4,76,https://jclab.com.br/,https://maps.google.com/?cid=308338009284591051,Laboratório Jaime Cerqueira,(71) 3359-7575,OPERATIONAL
20012497,Master Ouro,Diagnósticos,4.2,31,http://www.labsobral.com.br/,https://maps.google.com/?cid=15150101933361111378,Sobral Laboratório,(21) 2712-9226,OPERATIONAL
20012500,Master Ouro,Clinicas,3.8,32,http://www.ingoh.com.br/,https://maps.google.com/?cid=5005255394959523105,INGOH - Caldas Novas - Laboratório,(64) 3453-4663,OPERATIONAL
20012578,Master Ouro,Diagnósticos,4.3,27,https://www.laboratoriomorales.com.br/,https://maps.google.com/?cid=2855713062122409422,Laboratório Morales – Icaraí Shopping Icaraí,(21) 2710-0084,OPERATIONAL
20012594,Master Ouro,Diagnósticos,,0,https://www.labpesquisa.com/,https://maps.google.com/?cid=1140945497672876235,Laboratório Pesquisa,(71) 3644-3078,OPERATIONAL
20012667,Master Ouro,Diagnósticos,4.2,16,http://www.albordiagnosticos.com.br/,https://maps.google.com/?cid=5882474859962967572,Albor Diagnósticos,(11) 4226-2900,OPERATIONAL
20012829,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=6235132425457505344,MMM Laboratório Patologia Ltda,(21) 2256-7704,OPERATIONAL
20013132,Master Ouro,Diagnósticos,3.6,36,,https://maps.google.com/?cid=5998085998486802087,Clínica Baeta Vianna,(31) 3273-0522,OPERATIONAL
20013272,Master Ouro,Diagnósticos,4.8,5,http://clilab.com.br/,https://maps.google.com/?cid=2464582286756960823,Laboratório de Análises Clínicas - CliLab,(71) 99728-4975,OPERATIONAL
20013280,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=1627434555273866056,.,(12) 2138-9500,OPERATIONAL
20013531,Master Ouro,Diagnósticos,3.9,26,http://www.jorgeeid.com.br/,https://maps.google.com/?cid=16479367059497383294,Jorge Eid,(11) 4586-1744,OPERATIONAL
20014236,Master Ouro,Diagnósticos,4.0,9,http://www.lablidi.com.br/,https://maps.google.com/?cid=14451425334035946368,Lidi,(73) 3214-1575,OPERATIONAL
20014562,Master Ouro,Clinicas,3.7,111,http://www.centroclinicoigapo.com.br/,https://maps.google.com/?cid=17364729930834165587,Centro Clínico Igapó,(84) 3214-2682,OPERATIONAL
20045069,Master Ouro,Diagnósticos,4.7,3,http://www.bioanalisemacae.com.br/,https://maps.google.com/?cid=154066138654325035,Laboratorio Bioanalise,(22) 2768-1577,OPERATIONAL
20045085,Master Ouro,Diagnósticos,2.7,183,,https://maps.google.com/?cid=1774645158819577395,Centro Médico Caetano Carezzato,(11) 3646-1300,OPERATIONAL
20045107,Master Ouro,Diagnósticos,2.2,155,http://www.medscan.com.br/,https://maps.google.com/?cid=13856840035098635826,MEDSCAN: Métodos Diagnósticos e Laboratório de Análises Clínicas,(21) 2591-1000,OPERATIONAL
20045166,Master Ouro,Diagnósticos,3.5,45,http://www.irba.com.br/,https://maps.google.com/?cid=11495940331807125225,Irba,(71) 3039-8300,OPERATIONAL
20045247,Master Ouro,Diagnósticos,1.8,45,,https://maps.google.com/?cid=12338945583103742854,CEDIL,(11) 3834-6044,OPERATIONAL
20045263,Master Ouro,Diagnósticos,3.4,16,https://www.oswaldocruz.com.br/,https://maps.google.com/?cid=16488647459466543931,Laboratório Oswaldo Cruz,(12) 2123-9200,OPERATIONAL
20045310,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=9315547369267885785,Doppler Vascular,,OPERATIONAL
20045808,Master Ouro,Diagnósticos,4.2,38,http://www.laboratoriosc.com.br/,https://maps.google.com/?cid=909228821250439880,Laboratório Santa Catarina,(47) 3326-9830,OPERATIONAL
20046049,Master Ouro,Diagnósticos,3.9,11,https://meddi.com.br/,https://maps.google.com/?cid=15302960033535448271,Laboratório Meddi,(71) 3040-1800,OPERATIONAL
20046766,Master Ouro,Diagnósticos,4.0,12,https://laboclin.com.br/,https://maps.google.com/?cid=16898320275679375344,Laboclin Laboratório de Análises Clínicas,(71) 3245-9617,OPERATIONAL
20058594,Master Ouro,Diagnósticos,4.6,38,http://www.labsabin.com.br/,https://maps.google.com/?cid=11058040763836683286,Laboratório Sabin,(82) 2122-9000,OPERATIONAL
20059787,Master Ouro,Clinicas,2.9,40,http://www.riogastro.com.br/,https://maps.google.com/?cid=122041465177265970,Rio Gastro Clínica,(21) 3325-0484,OPERATIONAL
20060076,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=12612383350599667543,Labclinicas,(19) 2514-5500,OPERATIONAL
20060181,Master Ouro,Diagnósticos,3.1,267,http://www.ecocenter.med.br/,https://maps.google.com/?cid=2405904056920073807,Ecocenter,(19) 3705-8800,OPERATIONAL
20060289,Master Ouro,Diagnósticos,4.5,51,http://www.laboratorioanalise.com/,https://maps.google.com/?cid=8136967744980340223,Laboratório Análise,0800 002 4000,OPERATIONAL
20060394,Master Ouro,Diagnósticos,3.7,40,http://www.padrao.com.br/br/p/204/unidade-marista.aspx,https://maps.google.com/?cid=7807759781184131351,Laboratório Padrão - Unidade Marista,(62) 3221-9000,OPERATIONAL
20060491,Master Ouro,Clinicas,4.9,7,,https://maps.google.com/?cid=6733091723537715035,Clínica Cedin,(11) 4229-2107,OPERATIONAL
20060513,Master Ouro,Diagnósticos,4.1,34,,https://maps.google.com/?cid=8484162833143666350,CEMED Ultrassonografia,(11) 2461-5449,OPERATIONAL
20060599,Master Ouro,Diagnósticos,2.1,45,,https://maps.google.com/?cid=6512397813889504689,Unimagem,(81) 3468-1036,OPERATIONAL
20060629,Master Ouro,Diagnósticos,3.3,107,http://labmarquespereira.site.com.br/,https://maps.google.com/?cid=11770070870351934320,Hemovita POA,(51) 3311-0016,OPERATIONAL
20060637,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=5105931038653115304,Laboratório Henrique,(19) 3203-1501,OPERATIONAL
20060815,Master Ouro,Diagnósticos,3.3,53,http://www.laborlabis.com.br/,https://maps.google.com/?cid=4838019506337062121,Labor Labis,(11) 3018-2030,OPERATIONAL
20061099,Master Ouro,Diagnósticos,2.7,193,http://www.ucd.com.br/,https://maps.google.com/?cid=2116147450217551370,UCD Centro Diagnóstico,(11) 5054-4400,OPERATIONAL
20061838,Master Ouro,Diagnósticos,4.4,8,http://www.nucleardiagnosticos.com.br/,https://maps.google.com/?cid=16180401192095981878,Nuclear Diagnósticos Médicos,(11) 4437-1595,OPERATIONAL
20061870,Master Ouro,Diagnósticos,2.5,207,http://www.trasmedcentro.com.br/,https://maps.google.com/?cid=18031964259606044118,Trasmed Centro Diagnósticos,(11) 2639-7600,OPERATIONAL
20062052,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=7768395808981710764,JPC LAB,(71) 3353-1088,OPERATIONAL
20064063,Master Ouro,Diagnósticos,3.3,27,http://www.laboratoriolpc.com.br/,https://maps.google.com/?cid=10051449848783539929,"LPC Laboratório e Vacinas Vilas do Atlântico: Exames Laboratoriais, Vacina Adultos, Vacina Infantil, Lauro de Freitas BA",(71) 2203-9955,OPERATIONAL
20064381,Master Ouro,Diagnósticos,4.5,24,https://cdclaboratorio.com.br/,https://maps.google.com/?cid=405237354912347711,C.D.C. Laboratório de Análises Clínicas,(11) 4798-1664,OPERATIONAL
20064543,Master Ouro,Diagnósticos,3.3,8,,https://maps.google.com/?cid=4803733467091715528,Colpos Ltda. EPP Serviço de Diagnóstico,(11) 3685-4974,OPERATIONAL
20068158,Master Ouro,Diagnósticos,3.2,68,https://www.instagram.com/qualimagemcentrodiagnostico/,https://maps.google.com/?cid=8372222932789992233,Clinica Qualimagem,(81) 3231-5299,OPERATIONAL
20068174,Master Ouro,Diagnósticos,3.0,247,http://www.boris.com.br/,https://maps.google.com/?cid=15400623951370879100,Centro de Diagnóstico Boris Berenstein - Unidade Derby,(81) 3216-1900,OPERATIONAL
20068204,Master Ouro,Clinicas,3.6,8,https://www.facebook.com/clinicaguerrasalvador/,https://maps.google.com/?cid=14898299336841246985,Helena Guerra Dias,(71) 3164-9878,OPERATIONAL
20068255,Master Ouro,Diagnósticos,3.4,75,http://clinicaradiologicafsa.com.br/,https://maps.google.com/?cid=14520167973869600223,Clínica Radiológica,(75) 2101-2900,OPERATIONAL
20068557,Master Ouro,Diagnósticos,3.8,13,,https://maps.google.com/?cid=9909241010475278117,Clínica da Gente,(71) 3371-0228,OPERATIONAL
20068565,Master Ouro,Diagnósticos,2.2,24,,https://maps.google.com/?cid=7872721854784263812,CDI Guido Pérez Rebouças,,OPERATIONAL
20068824,Master Ouro,Diagnósticos,2.4,134,http://www.cedimagem.com.br/,https://maps.google.com/?cid=11693054244175987017,Cedimagem - Matriz,(32) 3690-1000,OPERATIONAL
20068867,Master Ouro,Diagnósticos,1.8,297,,https://maps.google.com/?cid=5770355584465339541,Laborfase Padrão - Unidade Bandeiras,(11) 4433-3787,OPERATIONAL
20069030,Master Ouro,Diagnósticos,2.7,22,http://www.frealdo.com.br/,https://maps.google.com/?cid=855097546882720342,Laboratório de Patologia Clínica A. Frealdo,(19) 3243-0643,OPERATIONAL
20069103,Master Ouro,Diagnósticos,2.6,139,http://www.assadlaborhclin.com.br/,https://maps.google.com/?cid=15686609590145178855,LaboRHclin,(11) 2546-0055,OPERATIONAL
20069219,Master Ouro,Diagnósticos,4.9,10,http://www.labsaoluizsp.com.br/,https://maps.google.com/?cid=12847518178791319233,Laboratório São Luiz,(11) 4746-2809,OPERATIONAL
20069758,Master Ouro,Diagnósticos,5.0,1,,https://maps.google.com/?cid=7143225253785549255,Dilab,(81) 3427-4767,OPERATIONAL
20069766,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=9301591371524602158,Topimagem Diagnóstico P Imagem,(81) 4002-2828,OPERATIONAL
20069774,Master Ouro,Diagnósticos,4.6,104,http://www.laboratoriocerto.com.br/,https://maps.google.com/?cid=17898279547822391778,Laboratório Certo - Medicina Diagnóstica,(71) 3450-6604,OPERATIONAL
20069804,Master Ouro,Diagnósticos,2.3,122,,https://maps.google.com/?cid=5798284814612067595,Clínica Radiológica Santa Ana,(27) 3320-5469,OPERATIONAL
20069820,Master Ouro,Diagnósticos,3.9,9,http://endogastrodiag.com.br/,https://maps.google.com/?cid=12705555555745550604,Endogastro,(81) 3048-2828,OPERATIONAL
20070152,Master Ouro,Diagnósticos,3.7,3,,https://maps.google.com/?cid=5023463930078619128,Unineuro,(81) 3040-9202,OPERATIONAL
20070179,Master Ouro,Diagnósticos,3.3,32,http://multimagem-pe.com.br/,https://maps.google.com/?cid=4331918109688919215,Multimagem Centro Diagnóstico,(81) 2102-1777,OPERATIONAL
20070330,Master Ouro,Diagnósticos,2.0,74,http://www.icondiagnosticos.com.br/,https://maps.google.com/?cid=13790268392959838719,ICON - Unidade da Mulher,(11) 3109-7100,OPERATIONAL
20070349,Master Ouro,Diagnósticos,3.2,5,https://labcen.com.br/,https://maps.google.com/?cid=2397513820261119760,Labcen Laboratório - Curitiba Centro,(41) 3224-3269,OPERATIONAL
20070420,Master Ouro,Diagnósticos,3.6,28,,https://maps.google.com/?cid=18298530405116924867,LAAF Laboratórios,(81) 99995-5612,OPERATIONAL
20070586,Master Ouro,Diagnósticos,3.7,3,,https://maps.google.com/?cid=6305930665509656608,Diagnóstico Neurofisiológico,(81) 3222-4066,OPERATIONAL
20070713,Master Ouro,Diagnósticos,4.4,32,http://unilab.med.br/,https://maps.google.com/?cid=17165644593919279981,Unilab Laboratório Clínico Ltda,(11) 4412-6864,OPERATIONAL
20070748,Master Ouro,Diagnósticos,4.4,7,http://www.centrodemedicina.com.br/,https://maps.google.com/?cid=16046153600779702867,Centro de Medicina Nuclear do Paraná,(41) 3022-5050,OPERATIONAL
20070896,Master Ouro,Clinicas,4.2,35,https://www.clinicaguarnieri.com.br/,https://maps.google.com/?cid=9173319293146250667,Clínica Oftalmológica Guarnieri,(11) 3373-0049,OPERATIONAL
20071019,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=4585541998903204519,Alergia e Imunologia,,OPERATIONAL
20071043,Master Ouro,Diagnósticos,4.0,75,http://dnagenetica.com.br/,https://maps.google.com/?cid=15910151846920421515,DNA Laboratório - Rio Vermelho,(71) 3032-7100,OPERATIONAL
20071124,Master Ouro,Diagnósticos,3.1,182,http://lucilomaranhao.com.br/,https://maps.google.com/?cid=4914749190619967159,Clínica Lucilo Maranhão Diagnóstico Por Imagem,(81) 3092-6700,OPERATIONAL
20071140,Master Ouro,Diagnósticos,2.6,69,http://www.laboratorioborborema.com.br/,https://maps.google.com/?cid=920249292491979162,Laboratório Ruth Brazão e Borborema,(91) 3202-8800,OPERATIONAL
20071213,Master Ouro,Diagnósticos,2.1,33,,https://maps.google.com/?cid=8190592165203210985,MEDIAX,(81) 3972-4872,OPERATIONAL
20071434,Master Ouro,Diagnósticos,3.3,322,http://www.xleme.com.br/,https://maps.google.com/?cid=1661115168827103026,X-LEME Diagnóstico por Imagem,(41) 3342-0666,OPERATIONAL
20071574,Master Ouro,Diagnósticos,4.2,83,http://www.labmm.com.br/,https://maps.google.com/?cid=13915752587857967141,Laboratório Marcelo Magalhaes,(81) 3421-9000,OPERATIONAL
20071590,Master Ouro,Clinicas,3.6,874,https://www.hospitaledmundovasconcelos.com.br/,https://maps.google.com/?cid=5358692779253148946,Hospital Edmundo Vasconcelos,(11) 5080-4000,OPERATIONAL
20075472,Master Ouro,Diagnósticos,4.1,304,http://www.dremerson.com.br/,https://maps.google.com/?cid=2206311150887082116,Dr. Emerson Laboratório e Imagem - Belford Roxo,(21) 2882-9200,OPERATIONAL
20075510,Master Ouro,Diagnósticos,3.5,483,https://www.sonolayer.com.br/,https://maps.google.com/?cid=9412057830947326089,Sonolayer - Centro de Diagnósticos e Exames Laboratoriais,(11) 2713-6400,OPERATIONAL
20075596,Master Ouro,Diagnósticos,2.8,53,https://www.diagnostico.com.br/,https://maps.google.com/?cid=13851472645755625624,Diagnóstico Clínica de Imagens Médicas,(61) 3451-2200,OPERATIONAL
20075782,Master Ouro,Diagnósticos,,0,,https://maps.google.com/?cid=5666570423195834599,Tomoson,,CLOSED_PERMANENTLY
20076371,Master Ouro,Diagnósticos,3.9,10,https://www.maximagem.com.br/,https://maps.google.com/?cid=16942539961622010012,Maximagem Diagnóstico por Imagem,(81) 3073-3888,OPERATIONAL
20076827,Master Ouro,Diagnósticos,3.7,12,http://www.neolabor.com.br/,https://maps.google.com/?cid=8067064842556288041,Neolabor Laboratório Médico Ltda,(11) 2355-0331,OPERATIONAL
20076983,Master Ouro,Diagnósticos,3.6,49,http://www.labbrasiliense.com.br/,https://maps.google.com/?cid=5355261394578860600,Laboratório Brasiliense,,OPERATIONAL
20077165,Master Ouro,Diagnósticos,4.4,790,http://www.santalucia.com.br/,https://maps.google.com/?cid=7544254570585719555,Centro Radiológico de Brasília,(61) 3214-0000,OPERATIONAL
20077238,Master Ouro,Diagnósticos,3.4,160,,https://maps.google.com/?cid=1297574010719738683,CEDAV - Centro Diagnóstico Água Verde,(41) 3074-9000,OPERATIONAL
